Nom_Fichier,Artiste,Cluster_ID,Distance_Centroide,Score_Silhouette
stupica_1.jpg,Stupica,28,6.0597,-0.1053
szenes_1.jpg,Szenes,12,5.4612,0.0045
szenes_2.jpg,Szenes,12,6.2941,0.0248
taeuber-arp_1.jpg,Taeuber-arp,22,6.0519,-0.0526
taeuber-arp_2.jpg,Taeuber-arp,18,5.7886,-0.0388
taeuber-arp_3.jpg,Taeuber-arp,8,6.7552,0.0273
taeuber-arp_4.jpg,Taeuber-arp,13,8.2739,-0.0256
taghavi_1.jpg,Taghavi,4,4.9724,0.0623
tal-coat_3.jpg,Tal-coat,23,6.6818,-0.1062
tamayo_1.jpg,Tamayo,6,5.3722,0.0216
tanavoli_1.jpg,Tanavoli,14,7.555,-0.0082
tancredi_1.jpg,Tancredi,21,4.2888,-0.0741
tanning_1.jpg,Tanning,4,4.8282,0.1119
tapies_1.jpg,Tapies,28,4.8537,-0.0624
tchachnik_1.jpg,Tchachnik,8,10.8318,0.004
tchachnik_2.jpg,Tchachnik,19,7.1893,0.0353
tchelitchew_1.jpg,Tchelitchew,6,5.075,-0.0233
themerson_1.jpg,Themerson,18,5.4945,-0.038
themerson_3.jpg,Themerson,18,5.6661,-0.0004
themerson_5.jpg,Themerson,6,7.2447,0.0356
themerson_6.jpg,Themerson,3,6.0752,0.0318
themerson_7.jpg,Themerson,6,6.2703,0.0213
tiberghien_1.jpg,Tiberghien,10,9.0746,0.0127
tilmans_1.jpg,Tilmans,10,8.7918,0.0896
timms_1.jpg,Timms,9,8.9301,-0.0642
tinguely_1.jpg,Tinguely,15,5.9877,0.1543
tinker_1.jpg,Tinker,18,5.9093,-0.0147
tobey_1.jpg,Tobey,4,4.1374,0.1209
tobey_2.jpg,Tobey,4,4.1996,0.1147
tobey_3.jpg,Tobey,18,5.3836,0.0156
tobey_4.jpg,Tobey,4,4.3255,0.0898
tomasello_1.jpg,Tomasello,21,6.6308,-0.0634
toroni_1.jpg,Toroni,16,5.6424,-0.0441
toroni_2.jpg,Toroni,16,8.6218,-0.0057
toroni_3.jpg,Toroni,8,7.5684,0.0337
tourliere_1.jpg,Tourliere,18,7.2135,-0.0376
toyen_1.jpg,Toyen,3,5.6972,0.0551
toyen_10.jpg,Toyen,26,5.7897,-0.0848
toyen_11.jpg,Toyen,16,6.3802,-0.0475
toyen_12.jpg,Toyen,28,5.8428,-0.029
toyen_13.jpg,Toyen,6,7.1267,0.0138
toyen_14.jpg,Toyen,16,6.239,0.0775
toyen_15.jpg,Toyen,6,5.5549,-0.0199
toyen_16.jpg,Toyen,9,6.9334,-0.0662
toyen_17.jpg,Toyen,9,7.2107,-0.0655
toyen_18.jpg,Toyen,3,5.5557,-0.0062
toyen_2.jpg,Toyen,6,6.3336,0.0002
toyen_26.jpg,Toyen,18,6.8431,-0.0465
toyen_7.jpg,Toyen,28,4.6662,-0.0508
toyen_9.jpg,Toyen,16,6.7648,0.0391
trenkwalder_1.jpg,Trenkwalder,24,5.1154,-0.0216
trevelyan_1.jpg,Trevelyan,23,5.1475,-0.0551
tsukiuchi_1.jpg,Tsukiuchi,4,5.4507,0.0844
tsukiuchi_2.jpg,Tsukiuchi,24,4.9643,-0.0281
turcato_1.jpg,Turcato,28,4.511,-0.0515
turcato_2.jpg,Turcato,16,8.8686,0.0258
turcato_5.jpg,Turcato,6,6.3102,0.0204
turner-daniel_1.jpg,Turner-daniel,17,8.0432,-0.0493
twombly_1.jpg,Twombly,3,6.3132,0.0454
twombly_10.jpg,Twombly,18,4.6913,-0.0384
twombly_11.jpg,Twombly,17,7.254,-0.092
twombly_2.jpg,Twombly,7,6.6936,-0.0547
twombly_3.jpg,Twombly,18,6.7503,-0.0201
twombly_4.jpg,Twombly,15,6.5454,-0.0159
twombly_5.jpg,Twombly,10,8.7462,-0.0526
twombly_6.jpg,Twombly,18,4.7313,-0.0311
twombly_7.jpg,Twombly,18,5.1764,0.0186
twombly_8.jpg,Twombly,28,4.4675,-0.0605
twombly_9.jpg,Twombly,18,6.5872,-0.0123
tyson_1.jpg,Tyson,21,5.8044,-0.0766
tyson_2.jpg,Tyson,21,4.5948,-0.0294
tzara_1.jpg,Tzara,11,6.7058,-0.1305
ubac_1.jpg,Ubac,12,6.9983,-0.0337
ubac_2.jpg,Ubac,16,7.5854,0.0703
ufan_1.jpg,Ufan,19,5.8103,0.1203
van-hecke_1.jpg,Van-hecke,6,4.8036,-0.0171
van-hirtum_1.jpg,Van-hirtum,24,6.9124,-0.0234
van-rees-duthil_14.jpg,Van-rees-duthil,25,6.2207,-0.0541
van-rees-o_10.jpg,Van-rees-o,7,7.6581,-0.0435
van-rees-o_46.jpg,Van-rees-o,3,6.8293,0.004
van-rees-o_47.jpg,Van-rees-o,2,6.4354,-0.1262
van-rees-o_49.jpg,Van-rees-o,7,8.2204,-0.0305
van-rees-o_5.jpg,Van-rees-o,20,5.7973,-0.0853
van-rees-o_56.jpg,Van-rees-o,6,6.3444,0.0181
van-rees-o_57.jpg,Van-rees-o,2,6.9811,-0.1173
van-rees-o_9.jpg,Van-rees-o,7,6.7281,-0.0698
van-velde-b_1.jpg,Van-velde-b,6,6.1032,0.0065
van-velde_1.jpg,Van-velde,18,4.6468,-0.021
van_doesburg_1.jpg,Van,8,8.0298,0.0232
van_doesburg_2.jpg,Van,8,6.1866,0.0326
van_doesburg_3.jpg,Van,19,8.5678,0.0164
vanel_2.jpg,Vanel,3,6.2405,0.0306
vantongerloo_1.jpg,Vantongerloo,8,8.9085,-0.0104
varo_1.jpg,Varo,6,5.6385,-0.017
varo_2.jpg,Varo,28,7.0399,-0.1882
vasarely_1.jpg,Vasarely,22,8.9189,-0.0697
vasarely_10.jpg,Vasarely,24,11.6806,-0.0731
vasarely_11.jpg,Vasarely,15,8.6447,0.0894
vasarely_12.jpg,Vasarely,9,7.2864,-0.0067
vasarely_13.jpg,Vasarely,19,9.456,0.1727
vasarely_14.jpg,Vasarely,15,10.2434,0.1016
vasarely_15.jpg,Vasarely,8,9.3787,0.0012
vasarely_16.jpg,Vasarely,22,6.6491,-0.0588
vasarely_17.jpg,Vasarely,18,8.6044,-0.0176
vasarely_18.jpg,Vasarely,6,5.9086,-0.0208
vasarely_19.jpg,Vasarely,24,5.8462,0.0483
vasarely_2.jpg,Vasarely,22,6.8863,-0.0516
vasarely_20.jpg,Vasarely,6,6.9118,-0.0128
vasarely_21.jpg,Vasarely,2,8.6054,-0.1048
vasarely_22.jpg,Vasarely,9,7.4915,-0.0614
vasarely_23.jpg,Vasarely,9,5.7972,-0.0024
vasarely_24.jpg,Vasarely,15,6.7004,0.0869
vasarely_25.jpg,Vasarely,6,6.5595,0.0014
vasarely_26.jpg,Vasarely,23,6.9178,-0.0344
vasarely_27.jpg,Vasarely,15,6.7812,-0.0168
vasarely_28.jpg,Vasarely,6,5.2425,-0.0216
vasarely_29.jpg,Vasarely,27,6.5121,-0.0373
vasarely_3.jpg,Vasarely,11,10.4885,-0.1101
vasarely_30.jpg,Vasarely,3,8.0653,0.0134
vasarely_31.jpg,Vasarely,6,7.4865,-0.0059
vasarely_32.jpg,Vasarely,23,7.1651,-0.1494
vasarely_33.jpg,Vasarely,2,10.0309,0.1067
vasarely_34.jpg,Vasarely,7,7.6116,-0.0688
vasarely_35.jpg,Vasarely,2,6.836,0.0075
vasarely_36.jpg,Vasarely,23,6.4342,-0.0328
vasarely_4.jpg,Vasarely,12,6.6559,0.0451
vasarely_5.jpg,Vasarely,22,7.6594,-0.0712
vasarely_6.jpg,Vasarely,1,8.6858,-0.0112
vasarely_7.jpg,Vasarely,1,6.9241,-0.0153
vasarely_8.jpg,Vasarely,1,9.0235,0.0036
vasarely_9.jpg,Vasarely,12,10.4775,0.0567
vedova_1.jpg,Vedova,4,4.257,0.0655
vedova_2.jpg,Vedova,24,4.3814,0.0478
vedova_3.jpg,Vedova,15,4.5403,0.0054
vedova_99.jpg,Vedova,3,4.9522,-0.0305
venet_1.jpg,Venet,7,6.2221,-0.0315
venet_2.jpg,Venet,25,5.5597,-0.0966
veronesi_1.jpg,Veronesi,29,6.8717,-0.1183
vescovi_1.jpg,Vescovi,17,6.0302,0.0084
vezelay_1.jpg,Vezelay,18,5.0407,-0.0003
vezelay_2.jpg,Vezelay,9,7.8895,-0.0652
vezelay_3.jpg,Vezelay,7,8.8183,0.0163
viallat_99.jpg,Viallat,9,6.8161,-0.055
vieira-da-silva_1.jpg,Vieira-da-silva,18,6.3481,-0.0052
vieira-da-silva_10.jpg,Vieira-da-silva,14,9.0792,-0.0516
vieira-da-silva_11.jpg,Vieira-da-silva,16,5.727,-0.0462
vieira-da-silva_12.jpg,Vieira-da-silva,0,6.7622,-0.105
vieira-da-silva_13.jpg,Vieira-da-silva,4,6.225,0.06
vieira-da-silva_14.jpg,Vieira-da-silva,21,5.9981,-0.0893
vieira-da-silva_4.jpg,Vieira-da-silva,27,4.4122,0.0484
vieira-da-silva_5.jpg,Vieira-da-silva,29,5.1983,-0.0787
vieira-da-silva_6.jpg,Vieira-da-silva,4,4.8004,0.0988
vieira-da-silva_7.jpg,Vieira-da-silva,6,5.296,-0.0113
vieira-da-silva_9.jpg,Vieira-da-silva,16,4.0851,-0.0379
villa_1.jpg,Villa,21,6.5955,-0.0512
villard_1.jpg,Villard,27,6.8363,0.0384
villard_2.jpg,Villard,15,6.8379,-0.0075
villon_1.jpg,Villon,16,5.8494,0.0002
volpi_1.jpg,Volpi,0,9.2777,0.0099
von-heyl_1.jpg,Von-heyl,27,5.8444,-0.0375
von-heyl_2.jpg,Von-heyl,9,6.6516,-0.0442
vordemberge-gildewart_1.jpg,Vordemberge-gildewart,11,8.9718,-0.0615
vssd_1.jpg,Vssd,4,4.3807,0.0992
warhol_26.jpg,Warhol,6,6.0434,-0.0099
william_1.jpg,William,1,10.5667,-0.0438
wols_1.jpg,Wols,4,5.2403,0.0723
wols_2.jpg,Wols,28,4.9131,-0.0684
wool_1.jpg,Wool,6,5.9749,-0.0132
wool_2.jpg,Wool,6,5.624,0.0067
wool_3.jpg,Wool,6,6.7597,0.0234
x-3.jpg,X-3.jpg,18,6.0603,0.0171
x-4.jpg,X-4.jpg,18,6.5654,-0.018
x_1.jpg,X,8,7.9997,0.0535
x_2.jpg,X,14,9.0732,-0.0336
xenakis_1.jpg,Xenakis,7,8.2555,-0.0472
xie_1.jpg,Xie,6,6.4702,-0.0152
youngerman_1.jpg,Youngerman,11,9.6495,-0.0747
zakharina-unkovskaya_1.jpg,Zakharina-unkovskaya,12,6.379,0.0902
zao_1.jpg,Zao,6,6.1494,0.0022
zao_10.jpg,Zao,16,6.4088,0.079
zao_11.jpg,Zao,21,4.81,-0.0288
zao_12.jpg,Zao,6,4.9449,0.0022
zao_13.jpg,Zao,6,6.5127,0.0592
zao_14.jpg,Zao,21,4.8017,-0.0514
zao_15.jpg,Zao,6,5.5927,0.0064
zao_16.jpg,Zao,7,8.2797,0.019
zao_17.jpg,Zao,4,4.5201,0.0936
zao_18.jpg,Zao,6,5.5496,-0.0063
zao_19.jpg,Zao,21,5.6288,-0.0316
zao_2.jpg,Zao,16,6.9725,0.0986
zao_20.jpg,Zao,21,4.661,-0.0773
zao_21.jpg,Zao,6,6.1593,-0.0223
zao_22.jpg,Zao,28,4.7789,-0.0412
zao_23.jpg,Zao,16,5.4626,0.009
zao_24.jpg,Zao,16,7.8968,-0.0268
zao_25.jpg,Zao,28,5.2479,-0.0457
zao_26.jpg,Zao,16,4.8554,-0.025
zao_27.jpg,Zao,4,5.2885,0.0933
zao_3.jpg,Zao,21,5.0247,-0.1044
zao_4.jpg,Zao,6,5.478,-0.0167
zao_5.jpg,Zao,16,5.7312,0.0221
zao_6.jpg,Zao,21,4.9728,-0.0398
zao_7.jpg,Zao,16,4.8356,0.0356
zao_8.jpg,Zao,16,6.0598,0.0186
zao_9.jpg,Zao,24,3.7225,-0.043
zion_1.jpg,Zion,6,6.0854,-0.0002
zion_2.jpg,Zion,6,5.3747,0.0101
zion_3.jpg,Zion,23,6.5516,-0.0293
zurn_1.jpg,Zurn,6,6.425,-0.0212
