index,filename,artist,cluster,x,y
151,bergman_30.jpg,bergman,16,-9.543257,-40.322258
152,bergman_31.jpg,bergman,7,26.027315,15.506043
153,bergman_32.jpg,bergman,26,-3.5184646,0.7186172
154,bergman_33.jpg,bergman,4,-45.996975,-4.570216
155,bergman_34.jpg,bergman,16,-27.012398,-18.85159
156,bergman_35.jpg,bergman,6,-4.829804,-0.65687644
157,bergman_36.jpg,bergman,0,24.997,-8.590081
158,bergman_37.jpg,bergman,4,-46.180405,20.027056
159,bergman_38.jpg,bergman,16,-14.361645,-31.527088
160,bergman_39.jpg,bergman,7,20.756033,23.14918
161,bergman_4.jpg,bergman,2,3.2140496,-2.355845
162,bergman_40.jpg,bergman,6,-7.9100204,-20.081425
163,bergman_41.jpg,bergman,16,-23.561283,-30.377312
164,bergman_42.jpg,bergman,3,11.0366535,21.909405
165,bergman_43.jpg,bergman,16,-6.5300746,-24.713474
166,bergman_44.jpg,bergman,20,-12.736834,2.8849177
167,bergman_45.jpg,bergman,12,9.740883,-53.31083
168,bergman_46.jpg,bergman,16,-22.95378,-38.83614
169,bergman_47.jpg,bergman,14,12.250945,-49.127804
170,bergman_48.jpg,bergman,17,13.071204,-44.677704
171,bergman_49.jpg,bergman,12,9.099286,-53.5265
172,bergman_5.jpg,bergman,1,49.51584,-24.592922
173,bergman_50.jpg,bergman,21,-19.377636,-18.524988
174,bergman_51.jpg,bergman,4,-32.592045,5.2115717
175,bergman_52.jpg,bergman,6,-2.2451208,-2.7131984
176,bergman_6.jpg,bergman,11,19.97543,11.267014
177,bergman_7.jpg,bergman,6,-5.063481,6.6740956
178,bergman_8.jpg,bergman,16,-21.704,-34.126705
179,bergman_9.jpg,bergman,16,-9.301068,-12.169212
180,bergman_91.jpg,bergman,20,21.943237,27.717829
181,bergman_98.jpg,bergman,17,8.540864,-17.48577
182,bergman_99.jpg,bergman,19,51.548576,-14.942156
183,berman_1.jpg,berman,6,-12.695765,-6.494876
184,bernsk_1.jpg,bernsk,17,4.8607707,-11.360129
185,bernsk_2.jpg,bernsk,4,-33.078186,10.165227
186,bertholle_1.jpg,bertholle,4,-4.7456474,6.2554
187,bertholle_2.jpg,bertholle,20,-37.406616,1.583576
188,bertholle_3.jpg,bertholle,20,-21.704533,21.646135
189,bertholle_4.jpg,bertholle,6,-17.839466,19.00663
190,bertrand_1.jpg,bertrand,18,4.8951426,1.2712605
191,bezie_1.jpg,bezie,17,13.826067,-19.28746
192,bissiere_1.jpg,bissiere,3,9.467224,31.760183
193,bissiere_2.jpg,bissiere,3,17.073294,26.51839
194,bloc_1.jpg,bloc,11,6.5056295,-18.386694
195,bloch_1.jpg,bloch,15,-43.204533,23.052357
196,boccioni_1.jpg,boccioni,4,-35.955547,-2.353851
197,boeti_1.jpg,boeti,28,-35.263874,-3.5581665
198,boetti_1.jpg,boetti,15,-47.364117,34.8082
199,boetti_2.jpg,boetti,16,-37.795265,-25.728968
200,bonneaud_1.jpg,bonneaud,14,8.140054,-53.22768
201,boumester_1.jpg,boumester,17,-38.31519,-24.697052
202,bourgeois_1.jpg,bourgeois,8,33.067997,-29.307482
203,bouttier_1.jpg,bouttier,24,-46.596302,8.648186
204,bouttier_2.jpg,bouttier,4,-40.557602,6.59478
205,bowling_1.jpg,bowling,20,-0.33036414,19.57939
206,bozzolino_1.jpg,bozzolino,11,32.608624,17.139473
207,bradford_1.jpg,bradford,4,-48.41665,17.901072
208,bradford_2.jpg,bradford,24,-38.637573,26.332481
209,brassai_1.jpg,brassai,4,-39.963413,17.989372
210,brassai_2.jpg,brassai,4,-23.025835,29.162298
211,brusse_1.jpg,brusse,16,-7.9445276,-30.654345
212,brusse_2.jpg,brusse,6,-12.097122,-8.11658
213,bryen_1.jpg,bryen,21,-20.633284,-6.306257
214,bryen_2.jpg,bryen,4,-18.676064,27.387749
215,buren_1.jpg,buren,7,45.137787,-2.387624
216,buren_2.jpg,buren,19,52.296364,-12.093589
217,buren_3.jpg,buren,19,57.72351,-15.052353
218,buren_4.jpg,buren,19,58.159935,-14.603707
219,buren_5.jpg,buren,8,40.79018,-26.565012
220,burri_1.jpg,burri,16,-10.034114,-32.51675
221,burri_10.jpg,burri,23,-21.35169,12.835228
222,burri_11.jpg,burri,18,-26.32391,-11.369799
223,burri_12.jpg,burri,4,-36.633183,-9.721451
224,burri_13.jpg,burri,6,-17.197155,-4.395705
225,burri_14.jpg,burri,17,14.953712,-23.186016
226,burri_15.jpg,burri,18,-34.3985,-14.214986
227,burri_2.jpg,burri,25,0.13090347,3.737018
228,burri_3.jpg,burri,18,-42.050262,-26.45452
229,burri_4.jpg,burri,18,-41.60863,-25.009937
230,burri_5.jpg,burri,14,10.681964,-53.798573
231,burri_6.jpg,burri,4,-41.94107,20.383251
232,burri_7.jpg,burri,16,-34.734123,-23.924189
233,burri_8.jpg,burri,4,-37.9371,-9.516146
234,burri_9.jpg,burri,16,-16.716244,-33.376404
235,burroughs_1.jpg,burroughs,23,-19.82251,22.896715
236,buthe_1.jpg,buthe,3,24.040243,15.791046
237,calima_1.jpg,calima,1,37.680737,-26.562147
238,calima_2.jpg,calima,8,30.880268,-33.687965
239,cane_1.jpg,cane,6,-12.415698,10.204725
240,capogrossi_1.jpg,capogrossi,9,24.074734,-9.872206
241,capogrossi_5.jpg,capogrossi,15,-44.955173,39.999138
242,cappa_1.jpg,cappa,20,6.4434533,15.35089
243,carlsund_1.jpg,carlsund,19,56.17391,-15.189922
244,cassel_1.jpg,cassel,2,38.36843,24.15554
